_unit_id,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,text
623497631,12/12/14 22:05,negative,1,Fri Dec 05 17:46:20 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple the fact these itunes updates makes it anal to reset play counts sometimes yall do the mosttttt
623497644,12/11/14 14:30,negative,1,Fri Dec 05 17:59:25 +0000 2014,5.41E+017,#AAPL OR @Apple,Why is it so hard to reach / buy Suicide Squad comics at apple store in Turkey? @apple @DCComics @AppleTurkey
623497646,12/12/14 21:32,negative,1,Fri Dec 05 18:06:18 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple how/why did my iCal undo 6 months of entries related to recurring date entries? they all re-set to 'pay CC'. i had changed to $amnt..
623497647,12/12/14 12:39,positive,0.6698,Fri Dec 05 18:07:32 +0000 2014,5.41E+017,#AAPL OR @Apple,Way to go @apple http://t.co/Mcgsyxs9Eq
623497648,12/12/14 2:25,negative,1,Fri Dec 05 18:09:42 +0000 2014,5.41E+017,#AAPL OR @Apple,Just watched my dad struggle to answer a call because his #iPhone wouldn't let him answer. Great job on #iOS @Apple!!! Not...
623497649,12/12/14 21:21,negative,1,Fri Dec 05 18:10:14 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple iCal AGAIN!!! it reset all my recurring in spite of months of individualizing each one per current date. #fail #icloud #sucking
623497654,12/12/14 2:33,positive,1,Fri Dec 05 18:20:28 +0000 2014,5.41E+017,#AAPL OR @Apple,Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497656,12/11/14 14:46,positive,1,Fri Dec 05 18:21:08 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497657,12/11/14 18:42,positive,1,Fri Dec 05 18:21:18 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497658,12/11/14 14:43,positive,1,Fri Dec 05 18:22:47 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497659,12/12/14 12:37,positive,1,Fri Dec 05 18:23:00 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497661,12/12/14 11:30,positive,1,Fri Dec 05 18:26:24 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497662,12/12/14 21:15,positive,1,Fri Dec 05 18:26:38 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497664,12/12/14 21:25,positive,1,Fri Dec 05 18:30:27 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497665,12/12/14 1:20,negative,0.6759,Fri Dec 05 18:32:46 +0000 2014,5.41E+017,#AAPL OR @Apple,Wanted the @apple iPhone 6 but that lighting charger made me go to an @windows @nokia 1020.
623497670,12/12/14 21:08,positive,1,Fri Dec 05 18:45:12 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497671,12/12/14 0:43,negative,1,Fri Dec 05 18:45:19 +0000 2014,5.41E+017,#AAPL OR @Apple,@allandthompson @Apple Let me just go ahead and get this one out of the way: 'U gonna get a VIRUS &amp; ur whole house will explode!'
623497673,12/12/14 8:58,negative,0.6708,Fri Dec 05 18:50:37 +0000 2014,5.41E+017,#AAPL OR @Apple,"Zuckerberg attacks: If Apple really cared about customers, iPhones would cost less $AAPL #aapl
http://t.co/xG4cpjwXKH"
623497674,12/12/14 21:15,positive,0.6758,Fri Dec 05 18:51:53 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497675,12/12/14 14:45,positive,1,Fri Dec 05 18:52:48 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497678,12/11/14 21:45,positive,0.7346,Fri Dec 05 18:57:06 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497682,12/12/14 2:50,positive,1,Fri Dec 05 19:07:28 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497685,12/12/14 21:17,positive,0.6758,Fri Dec 05 19:13:12 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497687,12/12/14 2:17,negative,1,Fri Dec 05 19:13:33 +0000 2014,5.41E+017,#AAPL OR @Apple,"My keyboard only ever freezes up when I'm trying to talk to Ian, @apple why do u hate the sophian"
623497690,12/12/14 21:20,negative,0.6879,Fri Dec 05 19:26:47 +0000 2014,5.41E+017,#AAPL OR @Apple,"2nd day with my new iPhone, WTF @Apple ?!
In switching to @SamsungMobileUS http://t.co/Vz95pDWzEe"
623497692,12/12/14 12:12,positive,1,Fri Dec 05 19:27:40 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497694,12/12/14 2:57,positive,1,Fri Dec 05 19:40:17 +0000 2014,5.41E+017,#AAPL OR @Apple,#iPhone5s is the best mobile that I have had. That's easy It is only that works and It is wonderfull! Thanks @apple @tim_cook
623497695,12/12/14 21:21,negative,0.6979,Fri Dec 05 19:46:09 +0000 2014,5.41E+017,#AAPL OR @Apple,Wut? @apple can I have my money back? kthx http://t.co/zVp7MUZDAM
623497696,12/12/14 21:50,negative,1,Fri Dec 05 19:46:58 +0000 2014,5.41E+017,#AAPL OR @Apple,took me an hour (half of it was decided in a bubble bath) that I cannot download iOS 8. I hate you @apple @EE
623497699,12/12/14 21:32,negative,1,Fri Dec 05 19:55:58 +0000 2014,5.41E+017,#AAPL OR @Apple,@calemcmartin blame @apple
623497700,12/11/14 20:32,positive,1,Fri Dec 05 19:56:11 +0000 2014,5.41E+017,#AAPL OR @Apple,"Dude, @apple is all over the marketing for beats. They have a great marketing team at apple."
623497702,12/12/14 1:31,negative,0.68,Fri Dec 05 19:57:36 +0000 2014,5.41E+017,#AAPL OR @Apple,why don't we have harry potter emojis please work on this @Apple
623497704,12/12/14 21:15,negative,0.6758,Fri Dec 05 19:59:56 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497705,12/12/14 11:19,negative,1,Fri Dec 05 20:00:19 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497706,12/11/14 23:40,negative,0.6719,Fri Dec 05 20:00:59 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497707,12/11/14 18:38,negative,0.6595,Fri Dec 05 20:01:16 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497708,12/12/14 20:39,positive,0.6971,Fri Dec 05 20:03:18 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497711,12/12/14 3:14,negative,0.48,Fri Dec 05 20:06:57 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497712,12/12/14 9:10,negative,0.6515,Fri Dec 05 20:07:05 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497714,12/12/14 1:53,negative,1,Fri Dec 05 20:10:33 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple had a dream last night where I downgraded my #iPhone to a 4S and spent the rest of the dream trying to figure out what to do. #shame
623497723,12/11/14 22:14,negative,1,Fri Dec 05 20:26:06 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple IOS8 is still shit
623497724,12/12/14 21:57,negative,1,Fri Dec 05 20:30:27 +0000 2014,5.41E+017,#AAPL OR @Apple,"@marxculture @AppleUK_  Thanks, I'll keep it in mind. Tho, I've lately been so unhappy with everything @apple that I'm moving away from them"
623497726,12/12/14 20:46,negative,0.6804,Fri Dec 05 20:31:25 +0000 2014,5.41E+017,#AAPL OR @Apple,@daulfn @AppleUK_ @Apple I have a Windows lappy which works well and was half the price of the alternative
623497729,12/12/14 21:13,negative,0.5024,Fri Dec 05 20:35:01 +0000 2014,5.41E+017,#AAPL OR @Apple,@Apple: Apple ID should ALWAYS b able to b set up w/out cred card/PayPal/gift card attach to it. You'll still get your $ if they buy. #fail
623497736,12/12/14 21:06,negative,0.6758,Fri Dec 05 20:49:25 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497737,12/11/14 21:50,negative,0.5044,Fri Dec 05 20:53:15 +0000 2014,5.41E+017,#AAPL OR @Apple,@Apple admits deleting rival music store tracks from iPods | Apple | http://t.co/DPH21dL8K3 http://t.co/GEAgJUuRSO
623497738,12/12/14 15:04,negative,1,Fri Dec 05 20:53:46 +0000 2014,5.41E+017,#AAPL OR @Apple,"Is it just me, who feels #Yosemite eats more battery &amp; Resource than #Mavericks?  @Apple are you reading this?"
623497740,12/12/14 21:23,negative,1,Fri Dec 05 20:59:29 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple u used to b cool what happened
623497741,12/12/14 20:11,negative,0.7021,Fri Dec 05 21:00:34 +0000 2014,5.41E+017,#AAPL OR @Apple,IT &amp; marketing systems @AmericanExpress cause headaches as card holders with @Apple Pay are being opted in for promotions without permission
623497742,12/11/14 22:20,negative,0.665,Fri Dec 05 21:02:07 +0000 2014,5.41E+017,#AAPL OR @Apple,..@facebook founder @MarkZuckerberg attacks @apple boss @TimCook over 'ridiculous' comments about ads http://t.co/fNKDDbfLzV
623497743,12/12/14 1:50,positive,1,Fri Dec 05 21:05:46 +0000 2014,5.41E+017,#AAPL OR @Apple,"RT @_Jamelia_: Dude, @apple is all over the marketing for beats. They have a great marketing team at apple."
623497745,12/12/14 21:54,negative,1,Fri Dec 05 21:12:16 +0000 2014,5.41E+017,#AAPL OR @Apple,"@ATTCares @senisbs Wireless Family Share plan, one line upgrade just killed my discount. Not sure it was mentioned on @Apple pre-order page."
623497746,12/12/14 22:11,positive,0.6665,Fri Dec 05 21:12:42 +0000 2014,5.41E+017,#AAPL OR @Apple,#AAPL RT @cue: Proud to be part of #HourofCode next week. Events at Apple retail stores around the world. http://t.co/ag2ki1ZDVf
623497747,12/12/14 4:05,positive,1,Fri Dec 05 21:13:26 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497748,12/12/14 20:45,positive,1,Fri Dec 05 21:13:45 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497749,12/12/14 0:42,negative,1,Fri Dec 05 21:19:52 +0000 2014,5.41E+017,#AAPL OR @Apple,itunes is awful &amp; is ruining my life fix your shit @apple
623497751,12/12/14 16:21,negative,0.6585,Fri Dec 05 21:20:30 +0000 2014,5.41E+017,#AAPL OR @Apple,"#Forget @Apple [#Apple]'s #iPhone and @SamsungMobileUS #Samsung's Galaxy, the #humble flip phone is back. (#Frid... http://t.co/6CiLI9sCw6"
623497753,12/12/14 22:01,negative,0.675,Fri Dec 05 21:30:03 +0000 2014,5.41E+017,#AAPL OR @Apple,#AAPL:Why can't Apple meet demand for the iPhone 6?...http://t.co/200wqsCPaG
623497754,12/12/14 19:59,negative,1,Fri Dec 05 21:35:48 +0000 2014,5.41E+017,#AAPL OR @Apple,"had soo many iPhones and never had a problem, smashed 2 screens in 3 months with this 6 @apple u can suck my balls"
623497756,12/12/14 1:24,negative,0.6373,Fri Dec 05 21:43:15 +0000 2014,5.41E+017,#AAPL OR @Apple,"RT @taraluv_: had soo many iPhones and never had a problem, smashed 2 screens in 3 months with this 6 @apple u can suck my balls"
623497757,12/12/14 9:30,negative,1,Fri Dec 05 21:43:21 +0000 2014,5.41E+017,#AAPL OR @Apple,Is there ever going to be a moment y'all are going to fix the battery? Mine goes from 100% to 22% in an hour. @apple
623497759,12/12/14 15:04,positive,1,Fri Dec 05 21:48:44 +0000 2014,5.41E+017,#AAPL OR @Apple,Sorry @samsung but I will be taking my smartphone talents over to @Apple. The iphone 6 is more reliable &amp; is better for everyday usage.
623497760,12/11/14 18:42,negative,0.6595,Fri Dec 05 21:50:00 +0000 2014,5.41E+017,#AAPL OR @Apple,"#Why #can't @Apple [#Apple] meet demand for the #iPhone6?. (#Friday, 5 #December) http://t.co/dCKe05pVa4"
623497765,12/12/14 9:10,negative,1,Fri Dec 05 21:58:24 +0000 2014,5.41E+017,#AAPL OR @Apple,Paid $20 for a new 5 charger and couldn't  b more pissed about it... this is rape @apple
623497766,12/12/14 13:04,negative,0.6525,Fri Dec 05 21:59:27 +0000 2014,5.41E+017,#AAPL OR @Apple,@Apple my wifi is on &amp; working on everything else but my ipad. i'm so pissed. TWO DAYS it's been like this! GET IT TOGETHER #Apple
623497771,12/12/14 1:35,negative,1,Fri Dec 05 22:16:39 +0000 2014,5.41E+017,#AAPL OR @Apple,OR @phone OR @apple I FUCKING HATE YHIS OHONE OMG IM SO EMBARRASSED
623497772,12/12/14 6:10,negative,0.676,Fri Dec 05 22:18:30 +0000 2014,5.41E+017,#AAPL OR @Apple,Why can't Apple meet demand for the iPhone 6? #AAPL http://t.co/niSTjt22ql
623497774,12/12/14 22:13,positive,1,Fri Dec 05 22:23:47 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497776,12/11/14 21:13,negative,0.6505,Fri Dec 05 22:35:19 +0000 2014,5.41E+017,#AAPL OR @Apple,"IE, Chrome, and Firefox all now have public feature roadmaps...come on, @apple Safari!  Feel free to fork http://t.co/rmkflGk5ZH"
623497777,12/12/14 6:10,negative,0.676,Fri Dec 05 22:36:15 +0000 2014,5.41E+017,#AAPL OR @Apple,morning or should I say evening now that @apple replaced my crimped cord! http://t.co/xoaFbFKqTL
623497778,12/12/14 10:31,negative,0.6828,Fri Dec 05 22:39:25 +0000 2014,5.41E+017,#AAPL OR @Apple,"@jacobrossi yeah, seriously... why doesn't @Apple have one?  Good developer relations I think to have one."
623497784,12/11/14 14:54,negative,1,Fri Dec 05 22:58:44 +0000 2014,5.41E+017,#AAPL OR @Apple,hey @apple my 5s keeps glitching :/
623497787,12/11/14 23:31,negative,1,Fri Dec 05 23:08:17 +0000 2014,5.41E+017,#AAPL OR @Apple,"Hey @Apple, every time you update iTunes you make it worse. And worse. #DontUpdateiTunes"
623497788,12/11/14 18:47,negative,1,Fri Dec 05 23:13:16 +0000 2014,5.41E+017,#AAPL OR @Apple,@britt_bumgarner @briannalengy I mean it didn't auto correct so who is really at fault here @apple
623497790,12/12/14 1:46,negative,0.6765,Fri Dec 05 23:14:05 +0000 2014,5.41E+017,#AAPL OR @Apple,@briannalengy @JessicaB515 @Apple apple I'm gonna sue you for thatb
623497792,12/12/14 2:13,negative,1,Fri Dec 05 23:19:35 +0000 2014,5.41E+017,#AAPL OR @Apple,Every time I change keyboards this come up. Like wtf @apple get your shit together http://t.co/A9cimyYod8
623497800,,negative,1,Fri Dec 05 23:47:47 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple last time I checked I thought I bought a iphone 6 not a slippery ass bar of soap disguised as one. I DIDNT DESERVE THIS
623497808,12/12/14 20:39,negative,1,Fri Dec 05 23:57:44 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @danielllebaker: Paid $20 for a new 5 charger and couldn't  b more pissed about it... this is rape @apple
623497812,12/12/14 2:02,negative,1,Sat Dec 06 00:07:17 +0000 2014,5.41E+017,#AAPL OR @Apple,Protesters in the @Apple store pretty much sums it up. Its like a gravitational pull. Shocked it took this long. Next stop? STARBUCKS!!
623497814,12/12/14 2:05,negative,1,Sat Dec 06 00:08:25 +0000 2014,5.41E+017,#AAPL OR @Apple,"RT @mrushh: hey @apple why is my phone dying when it's on the charger 
ur stuff sucks"
623497817,12/12/14 22:03,negative,1,Sat Dec 06 00:13:45 +0000 2014,5.41E+017,#AAPL OR @Apple,I have to be honest. My once great fanaticism for @Apple is turning into an equally great dislike.
623497818,12/12/14 1:06,negative,1,Sat Dec 06 00:16:30 +0000 2014,5.41E+017,#AAPL OR @Apple,"@apple, I really do know my mouse batteries haven't inceased in charge since the last time my mac told me they were low"
623497819,12/12/14 14:44,negative,0.6547,Sat Dec 06 00:21:07 +0000 2014,5.41E+017,#AAPL OR @Apple,#chrome needs a fucking update ASAP. Why do @apple and @google play this stupid back n forth shit over software. #letmecreate
623497820,,negative,1,Sat Dec 06 00:21:10 +0000 2014,5.41E+017,#AAPL OR @Apple,"My phone died at 8%, why would you let this happen @apple?"
623497821,12/12/14 19:41,negative,1,Sat Dec 06 00:26:45 +0000 2014,5.41E+017,#AAPL OR @Apple,dang this phone fuckin sucks. fuck you @apple!!! piece of shit iPhone man. y'all disappoint me.
623497822,12/12/14 22:12,negative,1,Sat Dec 06 00:28:46 +0000 2014,5.41E+017,#AAPL OR @Apple,Safari just crashed on me and I didn't have any tabs open wtf @apple
623497824,12/12/14 1:34,negative,1,Sat Dec 06 00:38:14 +0000 2014,5.41E+017,#AAPL OR @Apple,Hey @apple how about you guys make a charger that lasts more than 2 fucking weeks
623497825,12/12/14 0:38,negative,1,Sat Dec 06 00:38:34 +0000 2014,5.41E+017,#AAPL OR @Apple,@MrBeagleman @Kronykal @Apple That coffee's not even fair trade!
623497826,,negative,0.5833,Sat Dec 06 00:39:28 +0000 2014,5.41E+017,#AAPL OR @Apple,"@apple emojis en mac, pleaaaase! :((("
623497829,12/12/14 3:40,positive,0.6796,Sat Dec 06 00:42:43 +0000 2014,5.41E+017,#AAPL OR @Apple,got some stuff @apple store &amp; @macys for men #FashionShowMakl
623497831,12/11/14 14:38,negative,1,Sat Dec 06 00:44:59 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @Metzzler: Hey @apple how about you guys make a charger that lasts more than 2 fucking weeks
623497832,12/12/14 1:57,positive,0.6774,Sat Dec 06 00:48:06 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
623497833,12/12/14 14:29,negative,1,Sat Dec 06 00:48:27 +0000 2014,5.41E+017,#AAPL OR @Apple,"RT @mrushh: hey @apple why is my phone dying when it's on the charger 
ur stuff sucks"
623497834,12/12/14 9:28,negative,1,Sat Dec 06 00:54:10 +0000 2014,5.41E+017,#AAPL OR @Apple,Man the @ESPN3 app on @apple TV is some hot garbage.
623497837,12/12/14 1:51,negative,1,Sat Dec 06 01:03:24 +0000 2014,5.41E+017,#AAPL OR @Apple,"If you have an iPad 2, DON'T update it to iOS8, it's buggy and slow! #apple @apple"
623497839,12/12/14 20:01,negative,1,Sat Dec 06 01:16:27 +0000 2014,5.41E+017,#AAPL OR @Apple,@Apple fix your ios8 garbage software mix in an update ASAP
623497840,12/12/14 21:42,negative,0.6661,Sat Dec 06 01:20:07 +0000 2014,5.41E+017,#AAPL OR @Apple,WHAT THE HELL @apple
623497843,12/11/14 21:47,negative,1,Sat Dec 06 01:21:35 +0000 2014,5.41E+017,#AAPL OR @Apple,"CGK had laptop prob today.  @apple  Local #, useless. Tech support, useless. 1 hr at Genius Bar, useless.  Buy a PC next time?"
623497844,12/12/14 2:50,positive,0.6769,Sat Dec 06 01:22:28 +0000 2014,5.41E+017,#AAPL OR @Apple,@Cleosbaby64 @Apple @stackizshort Thank You Good Coverage W/ NoFear
623497845,12/12/14 21:54,positive,0.6884,Sat Dec 06 01:23:32 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @FullCircleOne: @Cleosbaby64 @Apple @stackizshort Thank You Good Coverage W/ NoFear
623497846,12/11/14 23:57,positive,1,Sat Dec 06 01:27:09 +0000 2014,5.41E+017,#AAPL OR @Apple,@fullcircleone ThanX! Big @Apple ThanX goes 2 @stackizshort &amp; @Rebelutionary_Z on the ground #Ferguson2NYC #BlackLivesMatter #ICantBreathe
623497849,12/12/14 2:02,negative,1,Sat Dec 06 01:33:30 +0000 2014,5.41E+017,#AAPL OR @Apple,"the silicone on my case is peeling, wtf @apple"
623497851,12/12/14 2:45,negative,1,Sat Dec 06 01:54:17 +0000 2014,5.41E+017,#AAPL OR @Apple,"Y'all petty as hell, @Apple..."
623497853,12/12/14 11:19,negative,1,Sat Dec 06 02:07:37 +0000 2014,5.41E+017,#AAPL OR @Apple,"@apple http://t.co/rOyOwjfiW5 What a nice piece of crap you've created. Great job. Pay more, get less, #crapple #fail"
623497857,12/12/14 11:26,negative,1,Sat Dec 06 02:28:14 +0000 2014,5.41E+017,#AAPL OR @Apple,fuck u @apple
623497858,12/11/14 22:17,negative,1,Sat Dec 06 02:43:14 +0000 2014,5.41E+017,#AAPL OR @Apple,@tim_cook @therealjonyive #iosissues @ios8problems @Apple More issues. Now safari. I want jobs quality control back. http://t.co/W2754JV0dI
623497859,,negative,1,Sat Dec 06 02:48:22 +0000 2014,5.41E+017,#AAPL OR @Apple,Since when did @apple stop replacing iPhone units due to defect? Just because I have some scratches on my phone doesn't mean I dropped it.
623497861,12/12/14 17:55,negative,1,Sat Dec 06 02:59:21 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple on hold 56 min....
623497864,12/12/14 9:16,negative,1,Sat Dec 06 03:07:30 +0000 2014,5.41E+017,#AAPL OR @Apple,My phone is plugged in and losing battery. Thanks @apple
623497867,12/12/14 19:54,negative,0.6742,Sat Dec 06 03:30:21 +0000 2014,5.41E+017,#AAPL OR @Apple,"Hitting below the belt! @Apple 'deleted' rivals' music from iPods, court hears. http://t.co/QiyqAukvc1 #musicnews"
623497869,12/11/14 14:23,negative,0.5667,Sat Dec 06 04:05:35 +0000 2014,5.41E+017,#AAPL OR @Apple,Ha ha @NY1 just reported that the 'lie in' at @apple was more organized then the normal big crowds that they're use to #ShutItDown
623497873,12/12/14 19:36,negative,1,Sat Dec 06 04:21:24 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple DUCK OFF
623497874,12/12/14 21:06,negative,0.6517,Sat Dec 06 04:28:29 +0000 2014,5.41E+017,#AAPL OR @Apple,HOW TF DO U EVEN GET LASAGNA AND LARYNGITIS MIXED UP WTF @apple
623497875,12/12/14 13:17,negative,1,Sat Dec 06 04:32:32 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple @stevejobs @iTunesMusic yooo fam it's been 48 hours where's my email back I need that @JColeNC album when it drops
623497876,12/12/14 20:59,negative,0.6807,Sat Dec 06 04:46:00 +0000 2014,5.41E+017,#AAPL OR @Apple,"@apple BS that US-purchased iPhone 5 not covered by battery replacement program (https://t.co/LUWqKtRW1g) in India. Arbitrary, unfair. Fix!"
623497878,12/11/14 23:57,negative,0.6646,Sat Dec 06 04:50:39 +0000 2014,5.41E+017,#AAPL OR @Apple,Protestors taking over an @apple store.  Really?  Can't find a government office or something that will make change.
623497880,12/12/14 3:38,negative,0.6656,Sat Dec 06 04:53:31 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @WolfInPigsCloth: Even the @Apple #NYC flagship store wasn't spared a visit from the #EricGarner protests @verge: http://t.co/xEuDG7rAN7
623497883,12/12/14 19:36,negative,0.7087,Sat Dec 06 05:00:56 +0000 2014,5.41E+017,#AAPL OR @Apple,"@apple what is my iPhone not know the difference between too, two &amp; to"
623497884,12/12/14 19:41,negative,0.648,Sat Dec 06 05:05:10 +0000 2014,5.41E+017,#AAPL OR @Apple,MY LAPTOP WONT FUCJING TURN ON OR CHARGE I DIDNG PAY 10000000000 FOR THIS @APPLE
623497888,12/12/14 2:02,negative,1,Sat Dec 06 05:24:25 +0000 2014,5.41E+017,#AAPL OR @Apple,YO YOU AINT SHIT @apple
623497889,12/12/14 3:38,negative,0.6904,Sat Dec 06 05:26:55 +0000 2014,5.41E+017,#AAPL OR @Apple,my calls wit amanda keep ending @apple fix urself
623497890,12/12/14 20:11,negative,0.7021,Sat Dec 06 05:27:21 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @lukesmut: my calls wit amanda keep ending @apple fix urself
623497892,12/12/14 12:15,positive,0.6773,Sat Dec 06 05:29:16 +0000 2014,5.41E+017,#AAPL OR @Apple,"#apple to expand #retail in #India by opening 500 new stores.

@apple http://t.co/XNuYh1bhWB"
623497894,12/12/14 21:38,negative,1,Sat Dec 06 05:30:16 +0000 2014,5.41E+017,#AAPL OR @Apple,@Jman98jlb @San0529 my phone does it automatically for some reason. Kinda dumb. Thanks @Apple
623497896,12/11/14 19:03,negative,1,Sat Dec 06 05:35:09 +0000 2014,5.41E+017,#AAPL OR @Apple,I can't queue songs on an iPhone @apple @timcook #FixIt
623497898,12/12/14 19:56,positive,0.6773,Sat Dec 06 05:40:15 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
623497899,12/11/14 21:17,negative,0.6722,Sat Dec 06 05:40:46 +0000 2014,5.41E+017,#AAPL OR @Apple,@daviddavidw @AugustSmartLock you know what #sucks ? @apple stores have had these locks weeks before many who preordered. #smh
623497902,12/11/14 21:47,negative,1,Sat Dec 06 05:41:59 +0000 2014,5.41E+017,#AAPL OR @Apple,I'm still mad @apple
623497903,12/12/14 6:43,negative,1,Sat Dec 06 05:54:26 +0000 2014,5.41E+017,#AAPL OR @Apple,@tehhGOAT @Apple do you by accident have me blocked or?
623497904,12/12/14 3:13,negative,1,Sat Dec 06 05:57:22 +0000 2014,5.41E+017,#AAPL OR @Apple,You'd think safari would work well since it's an apple product but no it's been freezing constantly. Such crap products @apple
623497905,12/12/14 19:52,negative,1,Sat Dec 06 05:57:53 +0000 2014,5.41E+017,#AAPL OR @Apple,Khloe Kardashian has a black iPhone 6 but I still don't have mine???... @Apple whats going on huh? picking favorites? you biased fucks
623497906,12/12/14 2:56,negative,1,Sat Dec 06 06:06:07 +0000 2014,5.41E+017,#AAPL OR @Apple,Real tired of my charger breaking every month @Apple
623497907,12/12/14 20:00,negative,1,Sat Dec 06 06:06:51 +0000 2014,5.41E+017,#AAPL OR @Apple,RT @paisley_smithh: Real tired of my charger breaking every month @Apple
623497908,12/12/14 4:59,negative,1,Sat Dec 06 06:08:20 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple fix os x please.
623497915,12/12/14 8:40,negative,1,Sat Dec 06 07:12:59 +0000 2014,5.41E+017,#AAPL OR @Apple,My messages aren't sending...@apple tf is going on
623497916,12/12/14 16:19,negative,1,Sat Dec 06 07:15:05 +0000 2014,5.41E+017,#AAPL OR @Apple,#AAPL:Corrupt Apple exec sentenced to 1 year in prison...http://t.co/uCQYyBqrgM
